,Name,Contact Information,Rating,Number of Ratings,Longitude,Latitude,Types,neighborhood
64,Sushi Yoshi,011 812 0055,4.0,1721,46.7061255,24.7048211,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
65,Wooden Bakery,050 133 8321,4.3,10550,46.7226815,24.6941192,"['bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']",حي ظهرة نمار
66,Najd Village,9200 33511,3.9,11310,46.70469529999999,24.7426043,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
67,Najd Village,9200 33511,3.8,8468,46.66923329999999,24.6976883,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
68,KFC,9200 21111,3.7,2198,46.737091,24.59506409999999,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
69,McDonald's,800 121 2345,3.9,2735,46.69138399999999,24.570255,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
70,Domino's Pizza,9200 12345,3.8,589,46.6049938,24.692347,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
71,Mama Noura,9200 12026,4.3,23691,46.70188479999999,24.6916263,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
72,Burger King - Al Quds,,3.6,1707,46.740762,24.75733899999999,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
73,Derati Restaurant,011 202 0203,3.7,1331,46.58854249999999,24.6368753,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
74,Kudu - Al Rayyan,9200 06999,3.8,1803,46.7889345,24.7092575,"['restaurant', 'meal_delivery', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
75,Dominos,9200 12345,3.8,639,46.6240752,24.8105963,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
76,Derati Restaurants & Kitchens,9200 08273,3.8,994,46.66901430000001,24.5881775,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
77,Hardee's,9200 01213,3.3,827,46.6436339,24.6008518,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
78,KFC,9200 21111,3.5,975,46.6441676,24.6004069,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
79,Kudu - Al Malaz,9200 06999,3.9,1944,46.72442909999999,24.6663876,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
80,Mama Noura,011 266 6623,4.1,11464,46.6653609,24.5717473,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
81,قصر الهند,011 278 2394,3.8,6168,46.75289959999999,24.75744370000001,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
82,Herfy,9200 01111,3.8,1376,46.6983362,24.6940569,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
83,Al Nafoura Restaurant,011 267 0815,3.3,1007,46.6251475,24.5884052,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
84,Al Jalab Restaurant,011 450 7979,4.3,1543,46.6870006,24.7337823,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
85,Kudu - Al Seteen Palace,9200 06999,3.9,2399,46.7231741,24.6905735,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
86,Diet Center - دايت سنتر,9200 17373,4.1,74,46.784153,24.681048,"['grocery_or_supermarket', 'store', 'restaurant', 'food', 'health', 'point_of_interest', 'establishment']",حي ظهرة نمار
87,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,011 449 6563,3.9,790,46.63085969999999,24.5802744,"['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
88,Herfy,9200 01111,3.7,380,46.6575254,24.7559561,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
89,KFC,9200 21111,3.6,1452,46.7923858,24.6840264,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
90,Al Saudi Restaurant,9200 09515,3.9,4618,46.70311350000001,24.6957429,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
91,Burger King - Exit 28,,3.8,1294,46.6212052,24.5681274,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
92,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,011 470 7591,3.9,719,46.65586740000001,24.7247857,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
93,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,011 455 9562,3.7,649,46.6625465,24.7579306,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
94,Burger King - Bin Turkey,,3.7,681,46.619087,24.746228,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
95,KFC,9200 21111,3.6,1311,46.713719,24.6382089,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
96,TOKYO,9200 09662,4.3,7203,46.68670509999999,24.7181459,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
97,Al Romansiah,9200 00144,4.2,9584,46.7069578,24.5620929,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
98,Sheikh Al-Mandi Restaurant,011 464 4099,3.5,2022,46.70186499999999,24.693749,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
99,Al Romansiah,9200 00144,4.1,8499,46.81412389999999,24.7587183,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
100,Kudu - Al Wurud,9200 06999,4.0,1024,46.6758245,24.7322926,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
101,برجر كاسل,011 281 8775,4.1,1057,46.6345087,24.714561,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
102,Herfy,9200 01111,3.8,896,46.6736126,24.7609124,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
103,Al Tazaj,9200 00765,3.6,4796,46.6443952,24.6002206,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
104,وايت قاردن,011 462 7799,4.2,4534,46.6836945,24.6943084,"['restaurant', 'night_club', 'bar', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
105,McDonald's,800 121 2345,3.7,2042,46.640038,24.598766,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
106,Subway,,3.7,452,46.7834343,24.7289012,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
107,Subway,,3.8,341,46.65607869999999,24.608878,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
108,KFC,9200 21111,3.8,1219,46.6889225,24.62540690000001,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
109,Herfy,9200 01111,3.5,746,46.675,24.6755556,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
110,McDonald's,800 121 2345,3.9,3568,46.794646,24.713222,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
111,KFC,9200 21111,3.4,1705,46.61225279999999,24.5724179,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
112,Al-Tazaj,9200 00765,3.9,3797,46.5097818,24.5548875,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
113,KFC,9200 21111,3.8,2246,46.6647609,24.7045778,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
114,Al Romansiah,9200 00144,4.2,9460,46.792399,24.695811,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
115,Herfy,9200 01111,3.6,1244,46.7824895,24.6680854,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
116,KFC,9200 21111,3.5,1825,46.76440969999999,24.7327532,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
117,Shawarmer | شاورمر,9200 08080,3.9,1911,46.6338494,24.7133267,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
118,Herfy,9200 01111,3.9,628,46.6931508,24.6399265,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ظهرة نمار
119,Burger King - Rawdah,,3.7,1370,46.76226500000001,24.735643,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ظهرة نمار
120,فندق ميرا,9200 08155,3.7,1336,46.69398469999999,24.7012777,"['lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
121,مركز ماي كار لصيانة السيارات الاوروبية,,3.5,2755,46.5764369,24.85175139999999,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
122,Luthan Hotel and Spa,011 480 7799,4.0,423,46.6417087,24.7066487,"['spa', 'lodging', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
123,Dining Hall,011 467 5591,3.0,27,46.6196551,24.7209893,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
124,Sushi Yoshi,011 812 0055,4.0,1721,46.7061255,24.7048211,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
125,Wooden Bakery,050 133 8321,4.3,10550,46.7226815,24.6941192,"['bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",حي ديراب
126,Najd Village,9200 33511,3.9,11310,46.70469529999999,24.7426043,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
127,Najd Village,9200 33511,3.8,8468,46.66923329999999,24.6976883,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
128,KFC,9200 21111,3.7,2198,46.737091,24.59506409999999,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
129,McDonald's,800 121 2345,3.9,2735,46.69138399999999,24.570255,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
130,Domino's Pizza,9200 12345,3.8,589,46.6049938,24.692347,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
131,Mama Noura,9200 12026,4.3,23691,46.70188479999999,24.6916263,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
132,Burger King - Al Quds,,3.6,1707,46.740762,24.75733899999999,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
133,Derati Restaurant,011 202 0203,3.7,1331,46.58854249999999,24.6368753,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
134,Kudu - Al Rayyan,9200 06999,3.8,1803,46.7889345,24.7092575,"['restaurant', 'meal_delivery', 'meal_takeaway', 'point_of_interest', 'food', 'establishment']",حي ديراب
135,Dominos,9200 12345,3.8,639,46.6240752,24.8105963,"['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
136,Derati Restaurants & Kitchens,9200 08273,3.8,994,46.66901430000001,24.5881775,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
137,Hardee's,9200 01213,3.3,827,46.6436339,24.6008518,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
138,KFC,9200 21111,3.5,975,46.6441676,24.6004069,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
139,Kudu - Al Malaz,9200 06999,3.9,1944,46.72442909999999,24.6663876,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",حي ديراب
140,Mama Noura,011 266 6623,4.1,11464,46.6653609,24.5717473,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
141,قصر الهند,011 278 2394,3.8,6168,46.75289959999999,24.75744370000001,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
142,Herfy,9200 01111,3.8,1376,46.6983362,24.6940569,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
143,Al Nafoura Restaurant,011 267 0815,3.3,1007,46.6251475,24.5884052,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
144,Al Jalab Restaurant,011 450 7979,4.3,1543,46.6870006,24.7337823,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
145,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,011 449 6563,3.9,790,46.63085969999999,24.5802744,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
146,Kudu - Al Seteen Palace,9200 06999,3.9,2399,46.7231741,24.6905735,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",حي ديراب
147,Burger King - Exit 28,,3.8,1294,46.6212052,24.5681274,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
148,Diet Center - دايت سنتر,9200 17373,4.1,74,46.784153,24.681048,"['health', 'restaurant', 'point_of_interest', 'grocery_or_supermarket', 'store', 'food', 'establishment']",حي ديراب
149,Al Saudi Restaurant,9200 09515,3.9,4618,46.70311350000001,24.6957429,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
150,KFC,9200 21111,3.6,1311,46.713719,24.6382089,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
151,KFC,9200 21111,3.6,1452,46.7923858,24.6840264,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
152,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,011 470 7591,3.9,719,46.65586740000001,24.7247857,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
153,Herfy,9200 01111,3.7,380,46.6575254,24.7559561,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
154,Burger King - Bin Turkey,,3.7,681,46.619087,24.746228,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
155,Al Romansiah,9200 00144,4.2,9584,46.7069578,24.5620929,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
156,Little Caesars Pizza! Pizza! !ليتل سيزرز بيتزا! بيتزا,011 455 9562,3.7,649,46.6625465,24.7579306,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
157,TOKYO,9200 09662,4.3,7203,46.68670509999999,24.7181459,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
158,Sheikh Al-Mandi Restaurant,011 464 4099,3.5,2022,46.70186499999999,24.693749,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
159,Kudu - Al Wurud,9200 06999,4.0,1024,46.6758245,24.7322926,"['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",حي ديراب
160,برجر كاسل,011 281 8775,4.1,1057,46.6345087,24.714561,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
161,Al Tazaj,9200 00765,3.6,4796,46.6443952,24.6002206,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
162,McDonald's,800 121 2345,3.7,2042,46.640038,24.598766,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
163,وايت قاردن,011 462 7799,4.2,4534,46.6836945,24.6943084,"['restaurant', 'bar', 'night_club', 'point_of_interest', 'food', 'establishment']",حي ديراب
164,Subway,,3.8,341,46.65607869999999,24.608878,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
165,Herfy,9200 01111,3.8,896,46.6736126,24.7609124,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
166,KFC,9200 21111,3.8,1219,46.6889225,24.62540690000001,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
167,Herfy,9200 01111,3.5,746,46.675,24.6755556,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
168,Subway,,3.7,452,46.7834343,24.7289012,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
169,KFC,9200 21111,3.4,1705,46.61225279999999,24.5724179,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
170,Al-Tazaj,9200 00765,3.9,3797,46.5097818,24.5548875,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
171,Al Romansiah,9200 00144,4.1,8499,46.81412389999999,24.7587183,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
172,McDonald's,800 121 2345,3.9,3568,46.794646,24.713222,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
173,KFC,9200 21111,3.8,2246,46.6647609,24.7045778,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
174,Herfy,9200 01111,3.9,628,46.6931508,24.6399265,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
175,Herfy,9200 01111,3.6,1244,46.7824895,24.6680854,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
176,Shawarmer | شاورمر,9200 08080,3.9,1911,46.6338494,24.7133267,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
177,Al Romansiah,9200 00144,4.2,9460,46.792399,24.695811,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
178,McDonald's,800 121 2345,4.0,2311,46.652378,24.683756,"['restaurant', 'food', 'point_of_interest', 'establishment']",حي ديراب
179,Herfy,9200 01111,3.8,989,46.6905001,24.7200236,"['restaurant', 'point_of_interest', 'food', 'establishment']",حي ديراب
